9374.35,7518010000.0,157896742358,16843487.0,16843487.0,0.53,8.61,-18.3,9357.98,9360.94,9359.46,18-02-03-20-38
9374.35,7518010000.0,157896742358,16843487.0,16843487.0,0.53,8.61,-18.3,9357.98,9360.94,9359.46,18-02-03-20-39
9353.89,7496450000.0,157552246215,16843500.0,16843500.0,0.51,8.38,-18.5,9362.06,9365.07,9363.56,18-02-03-20-40
9353.89,7496450000.0,157552246215,16843500.0,16843500.0,0.51,8.38,-18.5,9378.1,9382.58,9380.34,18-02-03-20-41
9353.89,7496450000.0,157552246215,16843500.0,16843500.0,0.51,8.38,-18.5,9378.1,9382.58,9380.34,18-02-03-20-42
9353.89,7496450000.0,157552246215,16843500.0,16843500.0,0.51,8.38,-18.5,9371.08,9374.82,9372.95,18-02-03-20-43
9353.89,7496450000.0,157552246215,16843500.0,16843500.0,0.51,8.38,-18.5,9361.5,9365.74,9363.62,18-02-03-20-44
9347.56,7502020000.0,157445626860,16843500.0,16843500.0,0.52,8.3,-18.6,9375.9,9378.72,9377.31,18-02-03-20-45
9347.56,7502020000.0,157445626860,16843500.0,16843500.0,0.52,8.3,-18.6,9377.83,9380.97,9379.4,18-02-03-20-46
9347.56,7502020000.0,157445626860,16843500.0,16843500.0,0.52,8.3,-18.6,9370.93,9376.09,9373.51,18-02-03-20-47
9347.56,7502020000.0,157445626860,16843500.0,16843500.0,0.52,8.3,-18.6,9371.93,9375.02,9373.48,18-02-03-20-48
9347.56,7502020000.0,157445626860,16843500.0,16843500.0,0.52,8.3,-18.6,9340.22,9342.5,9341.36,18-02-03-20-49
9338.47,7498280000.0,157292519445,16843500.0,16843500.0,0.47,8.12,-18.7,9281.52,9285.1,9283.31,18-02-03-20-50
9338.47,7498280000.0,157292519445,16843500.0,16843500.0,0.47,8.12,-18.7,9281.52,9285.1,9283.31,18-02-03-20-51
